"mean","sd","lower","median","upper","mode","kld","param","model","type","Disease","Num_observations"
0.411725831916178,0.226819597228867,-0.0332769654982864,0.411626121793847,0.857261591668441,0.411394238029185,5.83872097832715e-10,"social_vulnerability","mod","Univariate","Plague",110
-1.39286799601913,1.03197805976816,-3.10169165001468,-1.47314617441702,0.797504382416739,-1.6907692960787,2.18391168400379e-06,"Intercept","mod","Univariate","Plague",110
0.295067045234049,0.237287050346502,-0.173654731688413,0.295935900681541,0.758634340736482,0.29742621655036,2.78026546529053e-09,"tmean_change","mod","Univariate","Plague",110
-1.39961216059915,1.07692918739616,-3.19343367292818,-1.45798202671044,0.830203289595609,-1.41018368700779,3.0081308888387e-06,"Intercept","mod","Univariate","Plague",110
-0.573342030299196,0.305409243896516,-1.17178021460108,-0.573675535175889,0.0270356728421333,-0.574283287885849,3.9155631318736e-10,"urban_cover","mod","Univariate","Plague",110
-1.43848134515164,1.04496983042784,-3.14787710645911,-1.52435251154107,0.777076567731702,-2.17416285886157,2.72387218947027e-06,"Intercept","mod","Univariate","Plague",110
-0.181768109584503,0.184357939162085,-0.541774408021294,-0.182425838736769,0.182031488705662,-0.183649769455975,1.74868183401257e-09,"urban_expansion","mod","Univariate","Plague",110
-1.45035258244764,1.06710101230842,-3.21272733741245,-1.52194223157023,0.784477818249918,-1.52257217620741,2.81335784361818e-06,"Intercept","mod","Univariate","Plague",110
0.432886468400763,0.181837094546716,0.078054285329497,0.432156537002944,0.791870283714233,0.430733716626828,1.86511955590701e-09,"health_travel_log","mod","Univariate","Plague",110
-1.69397642834104,0.983991807392511,-3.18556952471817,-1.85836657089916,0.548892256849079,-2.36285928174542,4.02857186790925e-06,"Intercept","mod","Univariate","Plague",110
-0.344740788220971,0.193758171531463,-0.723060588072306,-0.345445992366188,0.037519059009231,-0.346895358436093,1.54611449206187e-09,"livestock_log","mod","Univariate","Plague",110
-1.02184274554964,1.07925204708189,-3.0397173536728,-1.02133149307289,1.10914431949003,-0.961484347103474,5.70726087856699e-07,"Intercept","mod","Causal (broad)","Plague",110
-0.095251852994887,0.260027255430289,-0.611633464138446,-0.0931352489762741,0.409127545131286,-0.0889806415543203,6.41469147517583e-09,"biodiv_intact","mod","Causal (broad)","Plague",110
-1.0042418399695,0.401173022063396,-1.79002251407653,-1.00466717619401,-0.215994610841742,-1.00545814323629,1.28227012658711e-10,"crop_cover","mod","Causal (broad)","Plague",110
0.0797810712936843,0.279661779019489,-0.47425403971184,0.0814263377740778,0.624290919856471,0.0844595581051948,4.26453705289266e-09,"evi_dissimilarity","mod","Causal (broad)","Plague",110
0.00389775802205797,0.235540111028111,-0.456939336796738,0.00346131052061467,0.467193384933105,0.00258141338812546,3.30261782597772e-10,"forest_loss","mod","Causal (broad)","Plague",110
-0.10288564132865,0.345151565297211,-0.776047109582962,-0.104602734505562,0.580111231858802,-0.107884372358749,3.7191500722018e-09,"precip_change","mod","Causal (broad)","Plague",110
0.170188424544699,0.145019622670768,-0.11325119713125,0.169811559241602,0.455772121177218,0.169074184901208,6.89414059885845e-10,"protected_areas","mod","Causal (broad)","Plague",110
0.573850574473033,0.265438455776798,0.0527385215423148,0.573921931307673,1.09440322681982,0.573902336156173,2.27488650413084e-10,"tmean_change","mod","Causal (broad)","Plague",110
-0.838331318863216,0.590808681613752,-2.00027536388536,-0.837349989910431,0.318133264974898,-0.835327293165091,2.79775823435275e-10,"urban_cover","mod","Causal (broad)","Plague",110
0.273628641684336,0.342849383350411,-0.397032751071693,0.272927925180575,0.948247949332804,0.271525712175841,4.14588936650312e-10,"urban_expansion","mod","Causal (broad)","Plague",110
-1.01186812858196,1.07010179724656,-2.98980953687768,-1.01757591644793,1.11368457458164,-0.96705409450502,7.20490551845082e-07,"Intercept","mod","Causal (strict)","Plague",110
-1.06348811873682,0.375563621893415,-1.79880030723579,-1.06397985218748,-0.325323779719294,-1.06489510898836,1.86447609356435e-10,"crop_cover","mod","Causal (strict)","Plague",110
0.122000473433102,0.266351550043336,-0.406221763696401,0.123761878758094,0.640104461178315,0.127083228830696,5.09283032436089e-09,"evi_dissimilarity","mod","Causal (strict)","Plague",110
-0.142876656201564,0.310563682041189,-0.752112420762459,-0.143107237420243,0.468292062642975,-0.14305454449725,2.00918230044576e-09,"precip_change","mod","Causal (strict)","Plague",110
0.589557714421171,0.252968971484823,0.0938878585179293,0.589312620379417,1.08647143013761,0.588683701315127,1.62597189861767e-10,"tmean_change","mod","Causal (strict)","Plague",110
-0.470300618392095,0.300762997037801,-1.06059142799186,-0.470287567876183,0.119973546869535,-0.470204194537885,2.44198418920515e-10,"urban_cover","mod","Causal (strict)","Plague",110
